customer_id,age,income,tenure,last_purchase_days,avg_order_value,campaign_channel,campaign_type,sent,opened
2359,26,44913,54,154,133,social,informational,1,1
2360,30,67501,27,57,109,push,loyalty,1,1
2361,48,48480,31,257,116,push,informational,0,1
2362,58,18612,41,156,131,push,loyalty,0,1
2363,28,27420,36,113,109,push,promotional,1,1
2364,21,56279,47,318,138,email,promotional,1,0
2365,51,48996,43,47,120,email,informational,1,0
2366,55,71819,65,238,95,push,informational,1,0
2367,63,39000,50,334,113,email,loyalty,0,1
2368,21,45357,93,106,88,push,loyalty,1,1
2369,55,36732,1,187,71,push,promotional,0,1
2370,36,42191,72,159,65,social,promotional,1,1
2371,23,21621,57,198,93,push,informational,1,1
2372,51,44214,16,177,109,email,informational,1,1
2373,35,49221,28,261,154,push,loyalty,0,1
2374,30,47955,86,287,112,social,informational,1,1
2375,58,82243,82,293,105,email,loyalty,1,1
2376,40,77502,22,335,97,social,promotional,1,1
2377,36,38736,41,143,89,push,promotional,1,1
2378,62,19340,76,308,103,push,informational,0,1
2379,28,48511,19,197,91,push,loyalty,1,1
2380,18,55647,89,225,90,push,informational,1,1
2381,41,37092,50,43,124,email,informational,1,0
2382,24,37835,59,151,72,push,loyalty,0,1
2383,42,73738,69,296,92,social,informational,1,1
2384,38,46136,34,63,79,email,loyalty,1,1
2385,32,59933,39,130,103,email,loyalty,0,1
2386,18,36045,74,255,125,email,informational,1,1
2387,29,49145,111,343,110,social,loyalty,0,1
2388,24,44954,7,214,93,social,promotional,1,1
2389,32,39869,101,73,128,social,promotional,1,1
2390,38,67329,111,104,126,social,promotional,1,1
2391,36,29166,52,158,101,push,promotional,0,1
2392,46,54500,60,272,147,push,informational,1,1
2393,42,44673,52,315,112,social,promotional,1,1
2394,50,56222,79,238,111,social,promotional,1,1
2395,66,44876,106,303,63,push,promotional,1,1
2396,49,63007,24,158,49,push,promotional,1,1
2397,66,35904,26,109,101,social,informational,1,1
2398,52,67363,90,9,129,email,promotional,1,1
2399,61,49567,110,321,109,email,loyalty,1,1
2400,55,30072,90,59,128,social,loyalty,0,1
2401,43,60203,10,358,87,email,informational,1,1
2402,28,47017,17,192,102,push,informational,1,1
2403,52,24382,117,136,100,email,informational,1,1
2404,25,54987,78,251,45,social,promotional,0,1
2405,63,65098,2,146,153,email,informational,1,1
2406,31,69232,112,347,135,email,promotional,1,1
2407,27,44324,77,352,127,email,informational,0,1
2408,19,52179,27,58,138,push,loyalty,1,1
2409,63,50758,73,177,85,push,loyalty,1,1
2410,26,72347,71,288,123,push,promotional,0,1
2411,20,37842,48,245,85,social,informational,0,1
2412,38,43030,74,48,104,email,loyalty,1,0
2413,43,37479,118,301,47,push,promotional,1,1
2414,25,28262,9,356,95,push,loyalty,1,1
2415,65,53716,86,100,54,email,informational,1,1
2416,19,74019,23,213,62,social,promotional,1,1
2417,23,47022,71,302,98,email,loyalty,0,1
2418,45,36771,112,165,78,social,informational,1,1
2419,46,52802,73,126,110,email,promotional,1,1
2420,43,58836,27,302,150,push,loyalty,1,1
2421,42,47654,88,121,81,push,loyalty,0,0
2422,29,71053,93,88,92,push,promotional,1,1
2423,22,37814,81,217,119,social,informational,1,1
2424,51,45695,84,61,79,email,promotional,1,1
2425,65,54439,71,302,78,social,loyalty,1,1
2426,54,55894,43,179,86,push,loyalty,1,1
2427,32,50708,104,190,126,social,loyalty,0,1
2428,61,30823,7,163,46,social,informational,1,1
2429,53,85070,92,81,74,social,loyalty,1,1
2430,32,46460,83,170,145,email,loyalty,0,1
2431,60,51654,63,301,20,social,promotional,1,1
2432,65,59251,84,196,96,social,loyalty,1,1
2433,40,40452,44,203,145,social,promotional,1,1
2434,23,50853,39,47,157,push,loyalty,1,0
2435,63,39842,40,158,123,push,promotional,1,1
2436,67,56233,7,194,135,email,promotional,1,1
2437,61,45859,70,279,71,push,promotional,0,1
2438,60,54030,25,317,74,email,promotional,1,1
2439,62,34301,105,269,151,push,informational,1,1
2440,38,37566,59,199,92,email,loyalty,1,1
2441,40,29522,13,224,43,email,informational,1,1
2442,60,39342,103,263,112,email,loyalty,1,1
2443,33,11397,104,166,94,push,promotional,0,1
2444,64,45393,86,180,102,social,loyalty,1,1
2445,32,41986,113,192,28,push,promotional,1,1
2446,42,52263,81,216,20,social,loyalty,0,1
2447,53,50669,112,284,109,push,promotional,1,0
2448,28,68856,86,352,90,social,loyalty,0,1
2449,68,88914,98,107,86,push,loyalty,1,0
2450,32,67063,62,98,111,email,loyalty,1,1
2451,21,43203,8,230,76,email,promotional,1,1
2452,38,42599,113,257,92,email,loyalty,1,1
2453,30,63029,45,43,86,social,promotional,1,1
2454,39,24749,18,242,126,social,informational,1,1
2455,36,45271,88,42,43,email,loyalty,1,0
2456,51,46427,60,95,80,social,promotional,0,1
2457,31,58761,118,254,132,email,promotional,1,1
2458,21,59207,60,188,74,push,promotional,1,1
2459,65,38831,106,307,103,social,informational,1,1
2460,69,43784,2,167,150,social,promotional,0,1
2461,63,56676,66,271,104,push,informational,1,1
2462,44,38016,91,125,164,social,informational,0,1
2463,46,68091,14,161,141,social,promotional,1,0
2464,64,59137,48,87,80,social,loyalty,1,1
2465,45,52572,103,309,62,push,informational,0,1
2466,52,55864,117,226,81,email,promotional,1,1
2467,25,42996,117,145,111,email,informational,1,1
2468,33,40605,56,345,110,push,promotional,1,1
2469,59,43629,12,248,119,push,promotional,1,1
2470,53,57499,96,362,72,push,informational,1,1
2471,47,53015,92,6,76,email,promotional,1,0
2472,35,43659,55,31,116,push,informational,1,0
2473,19,61243,28,197,159,email,promotional,1,1
2474,66,47390,110,232,67,push,loyalty,1,1
2475,30,39600,89,296,97,social,loyalty,1,1
2476,21,53815,4,325,89,email,informational,1,1
2477,43,34804,90,135,104,email,informational,0,1
2478,42,24691,36,13,64,push,informational,0,0
2479,47,49923,50,4,102,social,informational,1,0
2480,28,40138,3,178,136,email,loyalty,0,1
2481,24,46187,1,234,51,push,informational,0,1
2482,48,35499,17,259,129,social,promotional,0,1
2483,61,68133,71,140,64,email,promotional,1,1
2484,27,40077,62,65,107,push,informational,1,1
2485,56,43520,48,283,114,social,promotional,1,1
2486,30,55668,62,363,111,email,informational,1,1
2487,48,29350,69,306,89,email,promotional,1,1
2488,24,28241,19,205,119,social,promotional,1,1
2489,66,55714,103,17,62,push,informational,1,0
2490,59,43325,110,200,127,push,informational,1,1
2491,59,36477,34,32,86,social,loyalty,1,1
2492,53,59050,99,212,109,email,informational,1,1
2493,37,37821,49,273,89,social,loyalty,1,1
2494,21,45882,80,290,145,social,informational,1,1
2495,24,36558,104,291,113,social,promotional,1,1
2496,18,54551,114,234,119,email,loyalty,1,1
2497,61,69981,47,182,123,social,promotional,1,1
2498,62,22084,103,146,92,social,informational,1,1
2499,59,51689,91,50,108,email,informational,1,1
2500,64,62848,105,103,104,email,informational,1,0
2501,30,43677,102,33,119,social,informational,1,0
2502,39,33034,114,89,86,push,loyalty,1,0
2503,38,56314,50,341,78,social,loyalty,1,1
2504,39,65024,89,315,135,email,informational,1,1
2505,45,63357,26,241,123,email,promotional,0,1
2506,26,55488,56,266,74,email,loyalty,1,0
2507,43,51468,78,223,157,push,promotional,1,0
2508,26,36514,14,236,82,email,informational,0,1
2509,32,62978,78,153,103,push,loyalty,1,1
2510,27,62149,25,57,135,email,loyalty,1,0
2511,41,32929,100,322,134,email,loyalty,1,1
2512,59,55467,4,112,78,social,promotional,1,1
2513,25,59792,111,15,115,push,informational,0,0
2514,41,63231,79,269,90,social,informational,1,1
2515,33,48875,32,114,112,push,loyalty,0,1
2516,66,37136,82,252,96,email,loyalty,1,1
2517,43,42468,78,142,87,email,informational,0,1
2518,44,34891,65,114,71,push,promotional,0,1
2519,54,49234,106,290,135,social,loyalty,1,1
2520,21,46296,61,357,77,push,promotional,1,1
2521,67,82175,20,25,144,push,promotional,1,1
2522,41,63420,74,310,91,push,informational,1,0
2523,36,64543,10,255,114,email,informational,1,1
2524,53,57070,88,268,146,push,promotional,0,1
2525,56,44490,34,126,87,email,promotional,1,1
2526,27,45869,61,250,114,social,informational,1,1
2527,42,47241,92,287,114,email,loyalty,1,1
2528,35,52823,27,334,80,social,promotional,1,1
2529,36,55837,40,53,106,social,loyalty,1,0
2530,53,50010,65,43,122,social,promotional,1,0
2531,27,45641,33,166,151,email,informational,1,1
2532,50,41088,68,42,87,push,loyalty,1,0
2533,67,29110,71,176,110,email,informational,1,1
2534,22,69250,9,67,96,social,promotional,0,1
2535,64,83082,16,66,105,push,informational,1,1
2536,66,67990,5,83,82,email,loyalty,1,1
2537,52,31114,98,350,94,social,informational,0,1
2538,61,61805,23,105,145,social,loyalty,1,1
2539,51,65356,43,287,103,push,informational,0,1
2540,50,43948,114,186,102,email,informational,1,1
2541,38,57333,89,284,74,push,loyalty,1,1
2542,34,43155,57,4,132,push,loyalty,0,0
2543,39,72933,51,138,125,push,loyalty,1,1
2544,65,55480,13,179,103,push,promotional,1,1
2545,54,36242,24,237,157,email,informational,0,1
2546,32,60047,11,18,84,push,loyalty,1,1
2547,52,65881,52,303,68,social,promotional,1,1
2548,45,52971,115,9,97,social,promotional,1,0
2549,24,57191,17,29,74,social,loyalty,1,0
2550,49,48953,37,144,107,push,loyalty,1,1
2551,28,32985,13,348,102,social,loyalty,1,1
2552,27,47723,62,149,134,email,promotional,1,1
2553,26,57845,91,64,86,push,promotional,1,0
2554,31,48079,84,187,109,push,informational,0,1
2555,30,62011,97,227,105,push,promotional,1,1
2556,42,44117,106,118,124,email,loyalty,1,1
2557,19,45101,96,356,66,push,informational,1,1
2558,52,62466,8,254,73,push,informational,0,1
2559,24,53327,56,31,82,social,informational,0,0
2560,38,43824,93,161,67,social,informational,1,1
2561,35,65507,104,215,118,push,loyalty,1,1
2562,20,39668,83,169,118,email,informational,1,1
2563,59,39095,70,81,132,social,loyalty,1,1
2564,56,7558,44,46,95,push,promotional,1,0
2565,58,41690,60,49,86,social,loyalty,1,1
2566,66,69630,103,298,71,social,informational,0,1
2567,28,18915,112,283,139,email,promotional,1,1
2568,56,35721,41,88,93,push,promotional,1,1
2569,41,56586,21,121,78,social,promotional,1,1
2570,63,16326,86,3,122,push,informational,1,0
2571,36,42339,42,316,89,email,loyalty,1,1
2572,21,67112,74,227,67,email,loyalty,1,1
2573,43,80645,74,79,73,social,informational,0,1
2574,55,54353,116,145,102,email,informational,1,1
2575,59,36102,29,242,67,social,promotional,0,1
2576,49,35598,80,32,97,push,loyalty,1,0
2577,56,52173,65,263,74,social,informational,1,1
2578,62,54214,17,211,71,social,informational,1,1
2579,63,77868,30,71,85,email,loyalty,1,1
2580,53,64562,26,197,104,push,promotional,1,1
2581,57,51261,53,58,109,push,promotional,1,0
2582,54,44971,110,112,127,social,promotional,0,1
2583,50,95220,19,48,76,push,loyalty,1,1
2584,53,59398,53,185,141,push,informational,1,1
2585,20,39968,85,327,181,social,informational,1,1
2586,26,46630,17,165,87,social,informational,1,1
2587,25,36838,46,215,46,push,informational,1,1
2588,50,13931,104,331,47,social,loyalty,1,0
2589,23,54689,85,330,85,email,promotional,1,1
2590,58,76736,53,121,79,push,promotional,1,1
2591,56,25541,105,213,100,social,promotional,1,1
2592,21,50828,104,311,115,push,promotional,0,1
2593,30,39396,64,41,61,push,informational,1,0
2594,66,57822,45,353,94,email,informational,0,1
2595,19,47415,49,289,84,email,loyalty,1,1
2596,22,29599,19,168,161,push,promotional,1,0
2597,61,35283,71,34,58,email,informational,1,1
2598,44,37545,81,318,77,social,informational,1,1
2599,49,70164,65,275,101,push,informational,1,1
2600,38,69398,37,197,77,email,promotional,1,1
2601,25,45329,70,191,133,push,informational,0,1
2602,55,68417,26,221,69,push,promotional,1,1
2603,25,47402,2,10,72,social,promotional,1,0
2604,67,45100,59,120,136,social,loyalty,0,0
2605,20,50856,96,123,64,social,loyalty,1,1
2606,61,54272,112,247,125,email,promotional,1,1
2607,20,41668,118,360,86,email,promotional,0,1
2608,39,50327,5,221,81,email,promotional,1,1
2609,23,61809,37,261,84,social,informational,1,1
2610,19,51943,31,58,66,push,informational,1,0
2611,40,50641,76,315,127,social,informational,1,1
2612,61,57412,99,128,104,email,loyalty,0,1
2613,19,60000,94,187,126,email,promotional,1,1
2614,55,49060,48,205,135,email,informational,1,1
2615,34,42887,6,86,116,social,informational,1,1
2616,52,52838,15,104,56,email,loyalty,0,1
2617,51,26090,15,143,70,social,loyalty,1,1
2618,40,46845,61,205,125,push,promotional,1,1
2619,47,12926,16,129,101,social,promotional,1,1
2620,69,24863,20,246,119,email,informational,1,1
2621,25,22607,77,38,97,push,informational,1,0
2622,39,65710,44,363,87,email,informational,1,1
2623,61,50209,42,109,119,push,informational,1,1
2624,53,31069,46,309,48,email,informational,1,1
2625,22,57365,95,52,90,social,loyalty,1,0
2626,30,64829,34,1,101,email,promotional,1,1
2627,46,57627,64,11,106,social,loyalty,1,0
2628,48,47169,29,314,61,social,promotional,1,1
2629,64,53487,3,235,62,push,promotional,1,1
2630,33,63522,9,128,88,social,promotional,1,1
2631,59,42961,75,214,98,social,loyalty,0,0
2632,47,50448,75,243,146,social,informational,1,1
2633,33,46142,25,44,73,push,promotional,1,0
2634,29,25798,86,6,85,email,promotional,1,1
2635,34,63748,42,156,147,email,loyalty,1,1
2636,33,80859,46,8,131,social,loyalty,1,1
2637,29,36893,73,5,66,social,informational,1,0
2638,25,64440,84,362,120,email,informational,1,1
2639,37,37370,59,182,124,social,promotional,1,1
2640,20,51991,21,112,105,email,loyalty,0,1
2641,33,72620,74,273,64,push,informational,1,1
2642,47,42193,22,265,82,social,informational,1,1
2643,62,49779,29,212,81,social,informational,1,1
2644,40,22977,63,78,115,email,loyalty,1,1
2645,45,40036,73,270,87,email,loyalty,1,0
2646,68,21405,61,154,92,push,loyalty,1,1
2647,57,56437,64,221,81,social,loyalty,1,1
2648,22,62474,69,347,53,email,loyalty,1,1
2649,37,46675,40,25,177,push,promotional,1,0
2650,57,54288,75,354,112,email,promotional,0,1
2651,61,45114,1,208,144,email,loyalty,1,1
2652,18,61108,117,3,66,push,promotional,1,1
2653,47,51941,106,215,145,push,loyalty,1,0
2654,38,20215,65,112,88,push,promotional,1,1
2655,37,64099,62,192,115,push,promotional,1,1
2656,23,44156,54,47,129,push,informational,1,0
2657,39,30944,103,221,145,push,loyalty,0,1
2658,35,43415,60,187,98,social,promotional,1,1
2659,25,21468,46,50,69,push,promotional,1,0
2660,56,31251,5,197,99,social,informational,1,1
2661,49,52144,113,216,117,email,promotional,0,1
2662,50,53400,22,221,83,email,informational,1,1
2663,33,54596,90,90,87,push,promotional,1,1
2664,29,50048,53,232,53,email,informational,1,1
2665,55,39607,70,323,70,push,informational,1,1
2666,69,49183,32,258,113,push,loyalty,0,0
2667,51,43441,112,153,126,social,loyalty,1,0
2668,31,25613,11,256,133,email,promotional,1,0
2669,53,38413,10,258,168,push,loyalty,1,1
2670,50,63343,111,65,144,email,loyalty,1,1
2671,40,73824,39,190,95,social,loyalty,0,0
2672,67,59769,119,91,71,email,promotional,1,0
2673,62,73155,98,173,92,social,promotional,0,1
2674,19,51280,31,247,83,social,loyalty,1,1
2675,58,76135,12,256,104,social,loyalty,1,1
2676,38,80817,115,116,126,push,promotional,1,0
2677,19,23997,108,49,114,push,loyalty,1,0
2678,44,53322,80,227,147,email,informational,1,1
2679,26,51296,38,69,111,push,promotional,1,1
2680,18,43638,67,126,61,push,promotional,1,1
2681,28,57378,66,213,82,email,informational,1,1
2682,20,50616,52,53,112,social,loyalty,1,0
2683,69,38968,5,112,106,social,informational,1,1
2684,40,49600,11,159,139,email,loyalty,1,1
2685,43,68068,25,240,100,push,loyalty,1,1
2686,21,52738,35,150,94,email,promotional,1,1
2687,35,59404,35,139,52,email,promotional,0,1
2688,23,45844,22,113,75,push,loyalty,1,1
2689,52,56780,37,143,109,email,informational,0,1
2690,39,31861,86,138,106,push,promotional,1,1
2691,60,42504,55,304,117,push,loyalty,1,0
2692,32,48459,75,31,113,email,promotional,1,1
2693,39,30854,96,293,96,social,promotional,1,1
2694,54,37546,99,108,69,push,promotional,1,1
2695,69,54696,95,284,100,social,informational,1,1
2696,59,51947,109,159,98,push,informational,1,0
2697,29,62095,117,326,141,social,loyalty,0,1
2698,64,40992,72,14,139,email,informational,1,1
2699,66,50864,64,122,85,push,loyalty,1,1
2700,59,39921,20,215,81,email,loyalty,1,1
2701,55,60591,106,272,59,email,promotional,1,1
2702,35,67861,98,25,95,email,promotional,1,0
2703,62,57249,4,322,85,push,informational,1,1
2704,52,65917,18,294,178,email,loyalty,0,1
2705,47,50487,51,169,66,email,loyalty,1,1
2706,41,62083,68,103,101,push,promotional,1,1
2707,59,51131,20,354,80,email,promotional,0,1
2708,47,34626,9,40,100,push,promotional,0,0
2709,31,53700,80,235,89,email,informational,1,1
2710,23,35070,26,320,124,social,loyalty,1,1
2711,20,85086,102,89,113,email,loyalty,1,0
2712,33,44988,25,100,123,social,loyalty,0,1
2713,24,59675,68,144,77,push,promotional,1,1
2714,69,49813,41,82,132,social,informational,1,1
2715,31,31495,59,77,85,push,informational,1,1
2716,26,21522,45,59,57,email,promotional,1,0
2717,32,61235,41,229,94,social,informational,1,1
2718,38,73240,38,91,103,email,informational,1,1
2719,52,38977,117,354,62,social,loyalty,1,1
2720,19,25149,19,1,126,push,promotional,1,1
2721,44,45122,14,269,75,push,promotional,1,1
2722,19,35943,21,286,74,push,promotional,1,1
2723,52,40245,15,197,99,push,promotional,1,1
2724,35,59155,3,274,125,email,loyalty,1,1
2725,31,49243,37,78,63,email,informational,1,1
2726,37,37557,117,141,128,email,informational,1,0
2727,35,58827,114,288,35,email,loyalty,1,1
2728,27,60003,46,71,109,email,informational,1,1
2729,42,44944,16,50,66,push,promotional,1,0
2730,19,52068,14,80,76,email,loyalty,1,0
2731,42,57807,9,235,152,email,loyalty,1,1
2732,50,56391,111,287,70,email,promotional,1,1
2733,53,50609,7,307,98,push,promotional,1,1
2734,48,71488,14,155,67,push,promotional,0,1
2735,31,58740,6,60,123,push,informational,1,0
2736,18,43239,85,33,112,push,promotional,0,1
2737,63,43329,15,127,116,email,loyalty,1,0
2738,33,41628,52,221,133,email,informational,1,1
2739,63,59481,72,200,89,social,informational,1,1
2740,69,40658,34,126,132,email,loyalty,0,1
2741,20,43626,104,41,144,push,informational,1,0
2742,52,65870,1,275,108,push,promotional,1,1
2743,58,52874,96,297,66,email,promotional,1,1
2744,23,67977,113,85,63,social,promotional,1,1
2745,42,61970,115,89,113,push,promotional,0,1
2746,30,32349,69,42,66,social,informational,1,0
2747,51,48468,94,120,59,push,loyalty,1,1
2748,25,64849,86,279,126,push,informational,0,1
2749,38,31667,20,33,86,email,loyalty,1,0
2750,51,56295,80,276,172,push,loyalty,1,1
2751,21,49411,7,153,80,social,promotional,0,0
2752,42,23678,7,90,85,social,informational,0,1
2753,32,51794,50,104,110,email,promotional,1,1
2754,21,37437,114,12,106,push,informational,1,0
2755,62,32485,2,160,97,social,informational,1,1
2756,29,50137,47,196,96,email,promotional,1,1
2757,49,21037,14,307,197,social,informational,1,1
2758,49,39885,31,262,149,email,promotional,1,1
2759,45,88267,50,91,125,social,loyalty,1,1
2760,30,59753,61,197,63,push,promotional,1,1
2761,48,36778,41,69,97,social,informational,1,1
2762,31,71062,14,220,119,social,informational,1,1
2763,37,35119,5,214,122,email,loyalty,1,1
2764,35,41694,75,146,138,email,loyalty,1,1
2765,46,32767,104,233,80,email,loyalty,0,0
2766,23,53841,5,234,98,social,promotional,0,1
2767,49,70529,64,214,77,email,promotional,1,1
2768,46,35014,29,61,140,push,informational,1,1
2769,60,19093,75,363,120,email,loyalty,1,1
2770,19,66364,5,78,84,email,loyalty,1,1
2771,40,73307,113,95,106,push,promotional,0,0
2772,36,20073,118,330,101,email,informational,1,1
2773,48,56900,96,216,73,email,loyalty,1,1
2774,68,53397,36,213,127,social,promotional,1,1
2775,22,38187,79,304,102,social,promotional,1,1
2776,36,29084,19,200,84,email,loyalty,1,1
2777,51,64876,64,352,73,push,loyalty,1,0
2778,27,52686,22,31,125,email,informational,1,0
2779,42,53816,34,290,108,email,loyalty,0,1
2780,19,40673,56,343,79,email,promotional,0,1
2781,28,37971,17,135,85,social,loyalty,1,1
2782,67,13175,76,83,100,push,loyalty,1,1
2783,48,46579,89,47,101,push,informational,1,0
2784,32,71582,56,206,105,push,promotional,0,0
2785,26,36646,17,77,46,social,loyalty,1,0
2786,40,27163,74,259,103,social,promotional,1,1
2787,36,56534,92,92,63,email,informational,0,1
2788,26,59301,82,100,142,social,promotional,1,1
2789,52,41211,115,195,131,email,loyalty,1,1
2790,38,44768,18,192,134,social,loyalty,1,1
2791,26,53958,45,68,26,email,informational,0,1
2792,45,47666,96,242,91,social,informational,1,0
2793,63,65001,78,90,97,push,informational,1,1
2794,68,86558,56,345,117,email,promotional,1,1
2795,24,24362,80,10,127,social,promotional,1,0
2796,33,68446,50,264,138,social,promotional,1,1
2797,33,51578,58,268,30,email,promotional,1,1
2798,50,70823,18,320,75,social,informational,0,1
2799,21,60865,80,118,101,push,promotional,1,1
2800,21,50917,81,250,124,email,promotional,1,1
2801,56,61400,7,59,124,email,promotional,1,0
2802,57,44087,76,195,114,email,promotional,1,1
2803,34,38385,98,50,80,email,informational,0,1
2804,54,62162,10,296,84,email,informational,1,1
2805,56,37335,69,97,81,push,loyalty,1,1
2806,69,59635,85,127,70,email,loyalty,1,1
2807,46,50461,3,246,70,push,promotional,1,1
2808,69,15058,83,87,67,push,promotional,1,1
2809,53,41384,109,77,110,push,informational,1,0
2810,55,55022,44,204,103,email,loyalty,1,1
2811,56,43909,99,146,72,push,promotional,1,1
2812,67,11799,70,149,48,email,loyalty,1,0
2813,54,69811,14,111,88,push,loyalty,1,1
2814,69,52540,4,129,144,email,loyalty,1,1
2815,52,56656,109,253,100,social,informational,1,1
2816,24,42900,115,166,124,social,promotional,1,1
2817,44,57972,18,297,105,push,promotional,0,1
2818,45,77522,93,137,98,social,informational,1,1
2819,39,38973,99,279,55,push,informational,1,0
2820,31,75005,52,334,87,push,informational,1,1
2821,24,55978,38,11,83,push,loyalty,1,0
2822,54,36958,80,71,144,social,loyalty,0,1
2823,39,83185,20,159,105,push,promotional,0,1
2824,22,55874,88,216,138,social,promotional,1,1
2825,19,60147,99,26,133,social,loyalty,1,1
2826,44,45959,44,286,74,email,loyalty,1,1
2827,38,38055,51,162,100,social,informational,1,1
2828,55,52517,19,102,150,email,loyalty,1,1
2829,32,73721,68,69,116,push,promotional,1,1
2830,38,45355,97,133,115,push,promotional,1,1
2831,27,49598,66,189,127,email,informational,0,1
2832,40,71844,13,211,114,push,informational,0,1
2833,56,45495,62,243,116,email,promotional,1,1
2834,22,57654,61,166,109,email,loyalty,0,1
2835,18,63160,109,61,89,push,loyalty,1,1
2836,30,47048,30,362,68,email,promotional,0,1
2837,38,54647,98,279,44,email,loyalty,0,1
2838,43,59916,30,113,90,email,loyalty,0,1
2839,67,43986,51,30,113,push,promotional,1,0
2840,62,62236,118,323,107,push,promotional,1,1
2841,38,41795,88,161,119,push,informational,1,1
2842,35,39873,48,234,96,push,promotional,1,1
2843,54,27094,108,339,181,push,informational,1,1
2844,62,42448,33,170,160,social,informational,0,1
2845,49,37767,105,318,54,social,loyalty,1,1
2846,53,43986,113,186,119,email,promotional,1,1
2847,34,59179,74,57,129,social,loyalty,0,0
2848,52,24114,82,240,36,push,promotional,1,1
2849,66,20379,19,257,105,push,promotional,1,1
2850,28,38763,71,358,115,push,loyalty,1,1
2851,38,56918,57,201,99,email,informational,1,1
2852,69,54332,19,325,111,email,promotional,1,1
2853,43,38524,88,315,102,email,informational,0,1
2854,21,67541,79,302,121,email,loyalty,1,0
2855,51,40123,41,106,146,email,loyalty,1,0
2856,69,56936,42,290,123,email,promotional,0,1
2857,65,44558,87,101,135,social,loyalty,1,1
2858,35,36968,52,97,68,push,promotional,0,1
2859,57,40923,116,153,160,social,promotional,1,1
2860,52,61010,4,29,109,email,promotional,1,1
2861,58,55415,102,153,88,push,promotional,0,1
2862,46,64521,4,73,112,push,promotional,0,1
2863,69,55414,5,254,83,push,loyalty,1,1
2864,46,25832,41,4,104,social,promotional,1,0
2865,55,81716,108,237,109,push,informational,1,0
2866,59,55627,87,38,79,email,promotional,1,1
2867,38,57720,104,20,104,email,promotional,1,1
2868,59,44347,117,113,78,social,promotional,0,1
2869,30,66697,101,23,78,social,loyalty,1,1
2870,66,33603,61,136,69,email,informational,1,1
2871,58,59147,75,248,88,social,informational,1,1
2872,34,18805,55,301,83,push,informational,1,1
2873,26,60158,75,97,114,social,loyalty,1,1
2874,58,33806,13,33,132,push,loyalty,1,1
2875,18,54154,14,135,119,push,promotional,1,1
2876,19,70360,60,255,129,push,loyalty,0,1
2877,65,62340,72,278,126,push,informational,1,1
2878,46,68365,25,133,72,push,informational,1,1
2879,50,66812,82,238,89,email,loyalty,1,1
2880,27,42135,115,15,153,email,loyalty,1,0
2881,67,58974,44,277,83,email,informational,1,1
2882,57,24126,108,126,155,push,informational,1,1
2883,38,39695,82,345,87,social,informational,0,1
2884,45,70889,10,17,38,social,informational,1,1
2885,28,44224,71,312,92,push,informational,1,1
2886,51,21979,50,50,125,social,loyalty,1,0
2887,25,80205,44,135,149,push,loyalty,1,1
2888,39,58433,14,118,55,social,promotional,1,1
2889,25,61467,15,306,124,push,promotional,1,1
2890,66,35292,16,60,126,social,promotional,0,1
2891,32,54260,2,125,139,social,loyalty,1,1
2892,34,53863,30,116,20,email,promotional,0,1
2893,40,37677,30,173,149,social,promotional,0,1
2894,41,47452,82,187,113,social,loyalty,1,1
2895,62,27492,31,88,113,push,informational,0,1
2896,36,44799,108,203,131,social,loyalty,1,1
2897,22,64607,112,361,39,social,loyalty,1,1
2898,49,38797,77,311,130,social,informational,1,1
2899,61,78609,20,320,171,social,promotional,0,1
2900,18,28458,49,182,58,social,loyalty,1,1
2901,40,46097,114,352,98,email,loyalty,1,1
2902,54,40153,35,168,101,social,informational,1,1
2903,25,47297,23,181,110,push,loyalty,0,1
2904,30,70572,106,300,112,push,promotional,1,1
2905,25,35233,97,130,79,social,informational,1,0
2906,40,43230,102,149,101,social,loyalty,1,1
2907,60,59817,99,306,152,social,promotional,0,1
2908,18,51397,115,209,112,email,promotional,1,1
2909,62,52627,100,111,111,push,loyalty,1,1
2910,68,35520,61,137,78,email,promotional,1,1
2911,41,48926,84,355,140,email,informational,1,1
2912,52,66973,55,211,93,social,promotional,1,1
2913,41,25857,67,146,38,social,informational,1,1
2914,34,39540,8,84,112,push,informational,1,1
2915,22,22766,40,30,121,social,informational,0,0
2916,37,58054,59,65,91,push,loyalty,1,1
2917,38,68382,32,24,33,email,promotional,1,1
2918,57,47248,93,211,66,push,loyalty,0,1
2919,48,34917,7,222,96,push,loyalty,1,1
2920,63,35356,2,90,88,push,informational,1,1
2921,53,45544,85,106,113,email,loyalty,1,1
2922,28,45486,6,172,117,email,promotional,1,1
2923,69,63677,92,230,86,social,loyalty,1,1
2924,32,39966,112,77,58,social,loyalty,1,1
2925,36,56526,106,68,143,push,informational,1,1
2926,24,45417,36,353,116,push,informational,1,1
2927,68,38828,32,92,120,email,loyalty,1,1
2928,45,45044,45,88,111,email,informational,0,1
2929,68,55048,42,50,132,email,loyalty,1,0
2930,60,63724,53,103,88,push,promotional,1,1
2931,22,46220,110,46,124,push,promotional,1,1
2932,22,31940,9,179,120,email,informational,1,1
2933,47,64995,75,267,119,push,promotional,1,1
2934,49,36527,87,268,64,email,promotional,1,1
2935,25,53912,114,320,104,social,loyalty,0,1
2936,27,49627,75,8,111,email,informational,1,0
2937,55,47621,49,265,153,push,promotional,1,1
2938,64,42695,2,78,102,push,informational,1,1
2939,49,59302,67,240,132,push,informational,1,1
